id,design_id,description,growth,parts,findings
2017-06-13,9660.0,0 days 02:41:00.000000000,3.0,Tuesday,344354
2017-06-14,18165.0,0 days 05:02:45.000000000,5.0,Wednesday,344354
2017-06-15,8940.0,0 days 02:29:00.000000000,2.0,Thursday,344354
2017-06-16,2460.0,0 days 00:41:00.000000000,1.0,Friday,344354
2017-06-17,27285.0,0 days 07:34:45.000000000,8.0,Saturday,344354
2017-06-18,35520.0,0 days 09:52:00.000000000,10.0,Sunday,344354
2017-06-19,2625.0,0 days 00:43:45.000000000,1.0,Monday,344354
2017-06-20,19560.0,0 days 05:26:00.000000000,5.0,Tuesday,344354
2017-06-21,6150.0,0 days 01:42:30.000000000,2.0,Wednesday,344354
2017-06-01,12105.0,0 days 03:21:45.000000000,3.0,Thursday,897541
2017-06-02,8940.0,0 days 02:29:00.000000000,2.0,Friday,897541
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,897541
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,897541
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,897541
2017-06-06,10680.0,0 days 02:58:00.000000000,3.0,Tuesday,897541
2017-06-07,10860.0,0 days 03:01:00.000000000,3.0,Wednesday,897541
2017-06-08,16260.0,0 days 04:31:00.000000000,5.0,Thursday,897541
2017-06-09,4620.0,0 days 01:17:00.000000000,1.0,Friday,897541
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,897541
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,897541
2017-06-12,2640.0,0 days 00:44:00.000000000,1.0,Monday,897541
2017-06-13,7605.0,0 days 02:06:45.000000000,2.0,Tuesday,897541
2017-06-14,9480.0,0 days 02:38:00.000000000,3.0,Wednesday,897541
2017-06-15,7680.0,0 days 02:08:00.000000000,2.0,Thursday,897541
2017-06-16,5760.0,0 days 01:36:00.000000000,2.0,Friday,897541
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,897541
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,897541
2017-06-19,7140.0,0 days 01:59:00.000000000,2.0,Monday,897541
2017-06-20,4920.0,0 days 01:22:00.000000000,1.0,Tuesday,897541
2017-06-21,2400.0,0 days 00:40:00.000000000,1.0,Wednesday,897541
2017-06-01,31410.0,0 days 08:43:30.000000000,9.0,Thursday,423022
2017-06-02,23085.0,0 days 06:24:45.000000000,6.0,Friday,423022
2017-06-03,20565.0,0 days 05:42:45.000000000,6.0,Saturday,423022
2017-06-04,28845.0,0 days 08:00:45.000000000,8.0,Sunday,423022
2017-06-05,24420.0,0 days 06:47:00.000000000,7.0,Monday,423022
2017-06-06,24105.0,0 days 06:41:45.000000000,7.0,Tuesday,423022
2017-06-07,0.0,0 days 00:00:00.000000000,0.0,Wednesday,423022
2017-06-08,0.0,0 days 00:00:00.000000000,0.0,Thursday,423022
2017-06-09,34800.0,0 days 09:40:00.000000000,10.0,Friday,423022
2017-06-10,32865.0,0 days 09:07:45.000000000,9.0,Saturday,423022
2017-06-11,31605.0,0 days 08:46:45.000000000,9.0,Sunday,423022
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,423022
2017-06-13,26265.0,0 days 07:17:45.000000000,7.0,Tuesday,423022
2017-06-14,21420.0,0 days 05:57:00.000000000,6.0,Wednesday,423022
2017-06-15,23460.0,0 days 06:31:00.000000000,7.0,Thursday,423022
2017-06-16,21480.0,0 days 05:58:00.000000000,6.0,Friday,423022
2017-06-17,31005.0,0 days 08:36:45.000000000,9.0,Saturday,423022
2017-06-18,26760.0,0 days 07:26:00.000000000,7.0,Sunday,423022
2017-06-19,37980.0,0 days 10:33:00.000000000,11.0,Monday,423022
2017-06-20,26880.0,0 days 07:28:00.000000000,7.0,Tuesday,423022
2017-06-21,0.0,0 days 00:00:00.000000000,0.0,Wednesday,423022
2017-06-01,11400.0,0 days 03:10:00.000000000,3.0,Thursday,819918
2017-06-02,15720.0,0 days 04:22:00.000000000,4.0,Friday,819918
2017-06-03,22200.0,0 days 06:10:00.000000000,6.0,Saturday,819918
2017-06-04,23820.0,0 days 06:37:00.000000000,7.0,Sunday,819918
2017-06-05,10500.0,0 days 02:55:00.000000000,3.0,Monday,819918
2017-06-06,16125.0,0 days 04:28:45.000000000,4.0,Tuesday,819918
2017-06-07,4620.0,0 days 01:17:00.000000000,1.0,Wednesday,819918
2017-06-08,12000.0,0 days 03:20:00.000000000,3.0,Thursday,819918
2017-06-09,12180.0,0 days 03:23:00.000000000,3.0,Friday,819918
2017-06-10,35010.0,0 days 09:43:30.000000000,10.0,Saturday,819918
2017-06-11,22140.0,0 days 06:09:00.000000000,6.0,Sunday,819918
2017-06-12,15000.0,0 days 04:10:00.000000000,4.0,Monday,819918
2017-06-13,19320.0,0 days 05:22:00.000000000,5.0,Tuesday,819918
2017-06-14,17880.0,0 days 04:58:00.000000000,5.0,Wednesday,819918
2017-06-15,4245.0,0 days 01:10:45.000000000,1.0,Thursday,819918
2017-06-16,13005.0,0 days 03:36:45.000000000,4.0,Friday,819918
2017-06-17,25020.0,0 days 06:57:00.000000000,7.0,Saturday,819918
2017-06-18,25800.0,0 days 07:10:00.000000000,7.0,Sunday,819918
2017-06-19,13905.0,0 days 03:51:45.000000000,4.0,Monday,819918
2017-06-20,17280.0,0 days 04:48:00.000000000,5.0,Tuesday,819918
2017-06-21,16260.0,0 days 04:31:00.000000000,5.0,Wednesday,819918
2017-06-01,16200.0,0 days 04:30:00.000000000,5.0,Thursday,664526
2017-06-02,4920.0,0 days 01:22:00.000000000,1.0,Friday,664526
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,664526
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,664526
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,664526
2017-06-06,15540.0,0 days 04:19:00.000000000,4.0,Tuesday,664526
2017-06-07,0.0,0 days 00:00:00.000000000,0.0,Wednesday,664526
2017-06-08,18600.0,0 days 05:10:00.000000000,5.0,Thursday,664526
2017-06-09,12240.0,0 days 03:24:00.000000000,3.0,Friday,664526
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,664526
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,664526
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,664526
2017-06-13,9600.0,0 days 02:40:00.000000000,3.0,Tuesday,664526
2017-06-14,16980.0,0 days 04:43:00.000000000,5.0,Wednesday,664526
2017-06-15,5445.0,0 days 01:30:45.000000000,2.0,Thursday,664526
2017-06-16,15180.0,0 days 04:13:00.000000000,4.0,Friday,664526
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,664526
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,664526
2017-06-19,0.0,0 days 00:00:00.000000000,0.0,Monday,664526
2017-06-20,11040.0,0 days 03:04:00.000000000,3.0,Tuesday,664526
2017-06-21,13620.0,0 days 03:47:00.000000000,4.0,Wednesday,664526
2017-06-01,35340.0,0 days 09:49:00.000000000,10.0,Thursday,257545
2017-06-02,25380.0,0 days 07:03:00.000000000,7.0,Friday,257545
2017-06-03,34605.0,0 days 09:36:45.000000000,10.0,Saturday,257545
2017-06-04,33165.0,0 days 09:12:45.000000000,9.0,Sunday,257545
2017-06-05,40800.0,0 days 11:20:00.000000000,11.0,Monday,257545
2017-06-06,38640.0,0 days 10:44:00.000000000,11.0,Tuesday,257545
2017-06-07,25380.0,0 days 07:03:00.000000000,7.0,Wednesday,257545
2017-06-08,37500.0,0 days 10:25:00.000000000,10.0,Thursday,257545
2017-06-09,38040.0,0 days 10:34:00.000000000,11.0,Friday,257545
2017-06-10,31305.0,0 days 08:41:45.000000000,9.0,Saturday,257545
2017-06-11,26460.0,0 days 07:21:00.000000000,7.0,Sunday,257545
2017-06-12,36000.0,0 days 10:00:00.000000000,10.0,Monday,257545
2017-06-13,35880.0,0 days 09:58:00.000000000,10.0,Tuesday,257545
2017-06-14,40485.0,0 days 11:14:45.000000000,11.0,Wednesday,257545
2017-06-15,0.0,0 days 00:00:00.000000000,0.0,Thursday,257545
2017-06-16,29580.0,0 days 08:13:00.000000000,8.0,Friday,257545
2017-06-17,38100.0,0 days 10:35:00.000000000,11.0,Saturday,257545
2017-06-18,35820.0,0 days 09:57:00.000000000,10.0,Sunday,257545
2017-06-19,0.0,0 days 00:00:00.000000000,0.0,Monday,257545
2017-06-20,39480.0,0 days 10:58:00.000000000,11.0,Tuesday,257545
2017-06-21,30870.0,0 days 08:34:30.000000000,9.0,Wednesday,257545
2017-06-01,21420.0,0 days 05:57:00.000000000,6.0,Thursday,733951
2017-06-02,30000.0,0 days 08:20:00.000000000,8.0,Friday,733951
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,733951
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,733951
2017-06-05,21060.0,0 days 05:51:00.000000000,6.0,Monday,733951
2017-06-06,26700.0,0 days 07:25:00.000000000,7.0,Tuesday,733951
2017-06-07,15720.0,0 days 04:22:00.000000000,4.0,Wednesday,733951
2017-06-08,24480.0,0 days 06:48:00.000000000,7.0,Thursday,733951
2017-06-09,21900.0,0 days 06:05:00.000000000,6.0,Friday,733951
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,733951
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,733951
2017-06-12,23280.0,0 days 06:28:00.000000000,6.0,Monday,733951
2017-06-13,26700.0,0 days 07:25:00.000000000,7.0,Tuesday,733951
2017-06-14,17700.0,0 days 04:55:00.000000000,5.0,Wednesday,733951
2017-06-15,27900.0,0 days 07:45:00.000000000,8.0,Thursday,733951
2017-06-16,29580.0,0 days 08:13:00.000000000,8.0,Friday,733951
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,733951
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,733951
2017-06-19,17220.0,0 days 04:47:00.000000000,5.0,Monday,733951
2017-06-20,17685.0,0 days 04:54:45.000000000,5.0,Tuesday,733951
2017-06-21,27885.0,0 days 07:44:45.000000000,8.0,Wednesday,733951
2017-06-01,16770.0,0 days 04:39:30.000000000,5.0,Thursday,162703
2017-06-02,4440.0,0 days 01:14:00.000000000,1.0,Friday,162703
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,162703
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,162703
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,162703
2017-06-06,12000.0,0 days 03:20:00.000000000,3.0,Tuesday,162703
2017-06-07,4680.0,0 days 01:18:00.000000000,1.0,Wednesday,162703
2017-06-08,3060.0,0 days 00:51:00.000000000,1.0,Thursday,162703
2017-06-09,3585.0,0 days 00:59:45.000000000,1.0,Friday,162703
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,162703
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,162703
2017-06-12,0.0,0 days 00:00:00.000000000,0.0,Monday,162703
2017-06-13,2760.0,0 days 00:46:00.000000000,1.0,Tuesday,162703
2017-06-14,0.0,0 days 00:00:00.000000000,0.0,Wednesday,162703
2017-06-15,5880.0,0 days 01:38:00.000000000,2.0,Thursday,162703
2017-06-16,10380.0,0 days 02:53:00.000000000,3.0,Friday,162703
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,162703
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,162703
2017-06-19,0.0,0 days 00:00:00.000000000,0.0,Monday,162703
2017-06-20,3525.0,0 days 00:58:45.000000000,1.0,Tuesday,162703
2017-06-21,2460.0,0 days 00:41:00.000000000,1.0,Wednesday,162703
2017-06-01,6525.0,0 days 01:48:45.000000000,2.0,Thursday,166639
2017-06-02,15300.0,0 days 04:15:00.000000000,4.0,Friday,166639
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,166639
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,166639
2017-06-05,0.0,0 days 00:00:00.000000000,0.0,Monday,166639
2017-06-06,11445.0,0 days 03:10:45.000000000,3.0,Tuesday,166639
2017-06-07,0.0,0 days 00:00:00.000000000,0.0,Wednesday,166639
2017-06-08,4365.0,0 days 01:12:45.000000000,1.0,Thursday,166639
2017-06-09,16080.0,0 days 04:28:00.000000000,4.0,Friday,166639
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,166639
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,166639
2017-06-12,4020.0,0 days 01:07:00.000000000,1.0,Monday,166639
2017-06-13,6585.0,0 days 01:49:45.000000000,2.0,Tuesday,166639
2017-06-14,0.0,0 days 00:00:00.000000000,0.0,Wednesday,166639
2017-06-15,19380.0,0 days 05:23:00.000000000,5.0,Thursday,166639
2017-06-16,0.0,0 days 00:00:00.000000000,0.0,Friday,166639
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,166639
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,166639
2017-06-19,11940.0,0 days 03:19:00.000000000,3.0,Monday,166639
2017-06-20,2940.0,0 days 00:49:00.000000000,1.0,Tuesday,166639
2017-06-21,0.0,0 days 00:00:00.000000000,0.0,Wednesday,166639
2017-06-01,6600.0,0 days 01:50:00.000000000,2.0,Thursday,783778
2017-06-02,4320.0,0 days 01:12:00.000000000,1.0,Friday,783778
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,783778
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,783778
2017-06-05,12540.0,0 days 03:29:00.000000000,3.0,Monday,783778
2017-06-06,16860.0,0 days 04:41:00.000000000,5.0,Tuesday,783778
2017-06-07,13065.0,0 days 03:37:45.000000000,4.0,Wednesday,783778
2017-06-08,10620.0,0 days 02:57:00.000000000,3.0,Thursday,783778
2017-06-09,15000.0,0 days 04:10:00.000000000,4.0,Friday,783778
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,783778
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,783778
2017-06-12,4140.0,0 days 01:09:00.000000000,1.0,Monday,783778
2017-06-13,5025.0,0 days 01:23:45.000000000,1.0,Tuesday,783778
2017-06-14,10380.0,0 days 02:53:00.000000000,3.0,Wednesday,783778
2017-06-15,10125.0,0 days 02:48:45.000000000,3.0,Thursday,783778
2017-06-16,6180.0,0 days 01:43:00.000000000,2.0,Friday,783778
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,783778
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,783778
2017-06-19,12540.0,0 days 03:29:00.000000000,3.0,Monday,783778
2017-06-20,12180.0,0 days 03:23:00.000000000,3.0,Tuesday,783778
2017-06-21,7740.0,0 days 02:09:00.000000000,2.0,Wednesday,783778
2017-06-01,7065.0,0 days 01:57:45.000000000,2.0,Thursday,506329
2017-06-02,16260.0,0 days 04:31:00.000000000,5.0,Friday,506329
2017-06-03,15960.0,0 days 04:26:00.000000000,4.0,Saturday,506329
2017-06-04,18990.0,0 days 05:16:30.000000000,5.0,Sunday,506329
2017-06-05,8820.0,0 days 02:27:00.000000000,2.0,Monday,506329
2017-06-06,6885.0,0 days 01:54:45.000000000,2.0,Tuesday,506329
2017-06-07,6000.0,0 days 01:40:00.000000000,2.0,Wednesday,506329
2017-06-08,9120.0,0 days 02:32:00.000000000,3.0,Thursday,506329
2017-06-09,3720.0,0 days 01:02:00.000000000,1.0,Friday,506329
2017-06-10,12540.0,0 days 03:29:00.000000000,3.0,Saturday,506329
2017-06-11,2220.0,0 days 00:37:00.000000000,1.0,Sunday,506329
2017-06-12,5805.0,0 days 01:36:45.000000000,2.0,Monday,506329
2017-06-13,2220.0,0 days 00:37:00.000000000,1.0,Tuesday,506329
2017-06-14,10860.0,0 days 03:01:00.000000000,3.0,Wednesday,506329
2017-06-15,14400.0,0 days 04:00:00.000000000,4.0,Thursday,506329
2017-06-16,13200.0,0 days 03:40:00.000000000,4.0,Friday,506329
2017-06-17,9000.0,0 days 02:30:00.000000000,3.0,Saturday,506329
2017-06-18,10440.0,0 days 02:54:00.000000000,3.0,Sunday,506329
2017-06-19,0.0,0 days 00:00:00.000000000,0.0,Monday,506329
2017-06-20,13920.0,0 days 03:52:00.000000000,4.0,Tuesday,506329
2017-06-21,2700.0,0 days 00:45:00.000000000,1.0,Wednesday,506329
2017-06-01,23280.0,0 days 06:28:00.000000000,6.0,Thursday,605793
2017-06-02,7620.0,0 days 02:07:00.000000000,2.0,Friday,605793
2017-06-03,41505.0,0 days 11:31:45.000000000,12.0,Saturday,605793
2017-06-04,29160.0,0 days 08:06:00.000000000,8.0,Sunday,605793
2017-06-05,22680.0,0 days 06:18:00.000000000,6.0,Monday,605793
2017-06-06,0.0,0 days 00:00:00.000000000,0.0,Tuesday,605793
2017-06-07,17520.0,0 days 04:52:00.000000000,5.0,Wednesday,605793
2017-06-08,15510.0,0 days 04:18:30.000000000,4.0,Thursday,605793
2017-06-09,18780.0,0 days 05:13:00.000000000,5.0,Friday,605793
2017-06-10,33960.0,0 days 09:26:00.000000000,9.0,Saturday,605793
2017-06-11,24060.0,0 days 06:41:00.000000000,7.0,Sunday,605793
2017-06-12,16260.0,0 days 04:31:00.000000000,5.0,Monday,605793
2017-06-13,8700.0,0 days 02:25:00.000000000,2.0,Tuesday,605793
2017-06-14,18420.0,0 days 05:07:00.000000000,5.0,Wednesday,605793
2017-06-15,14340.0,0 days 03:59:00.000000000,4.0,Thursday,605793
2017-06-16,17280.0,0 days 04:48:00.000000000,5.0,Friday,605793
2017-06-17,41280.0,0 days 11:28:00.000000000,11.0,Saturday,605793
2017-06-18,32025.0,0 days 08:53:45.000000000,9.0,Sunday,605793
2017-06-19,20640.0,0 days 05:44:00.000000000,6.0,Monday,605793
2017-06-20,6480.0,0 days 01:48:00.000000000,2.0,Tuesday,605793
2017-06-21,22620.0,0 days 06:17:00.000000000,6.0,Wednesday,605793
2017-06-01,38445.0,0 days 10:40:45.000000000,11.0,Thursday,890979
2017-06-02,33840.0,0 days 09:24:00.000000000,9.0,Friday,890979
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,890979
2017-06-04,23385.0,0 days 06:29:45.000000000,6.0,Sunday,890979
2017-06-05,20520.0,0 days 05:42:00.000000000,6.0,Monday,890979
2017-06-06,21540.0,0 days 05:59:00.000000000,6.0,Tuesday,890979
2017-06-07,21360.0,0 days 05:56:00.000000000,6.0,Wednesday,890979
2017-06-08,32340.0,0 days 08:59:00.000000000,9.0,Thursday,890979
2017-06-09,21075.0,0 days 05:51:15.000000000,6.0,Friday,890979
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,890979
2017-06-11,19065.0,0 days 05:17:45.000000000,5.0,Sunday,890979
2017-06-12,28920.0,0 days 08:02:00.000000000,8.0,Monday,890979
2017-06-13,25860.0,0 days 07:11:00.000000000,7.0,Tuesday,890979
2017-06-14,21645.0,0 days 06:00:45.000000000,6.0,Wednesday,890979
2017-06-15,32700.0,0 days 09:05:00.000000000,9.0,Thursday,890979
2017-06-16,37380.0,0 days 10:23:00.000000000,10.0,Friday,890979
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,890979
2017-06-18,32265.0,0 days 08:57:45.000000000,9.0,Sunday,890979
2017-06-19,37005.0,0 days 10:16:45.000000000,10.0,Monday,890979
2017-06-20,23340.0,0 days 06:29:00.000000000,6.0,Tuesday,890979
2017-06-21,20700.0,0 days 05:45:00.000000000,6.0,Wednesday,890979
2017-06-01,30180.0,0 days 08:23:00.000000000,8.0,Thursday,922293
2017-06-02,27180.0,0 days 07:33:00.000000000,8.0,Friday,922293
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,922293
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,922293
2017-06-05,17280.0,0 days 04:48:00.000000000,5.0,Monday,922293
2017-06-06,27180.0,0 days 07:33:00.000000000,8.0,Tuesday,922293
2017-06-07,0.0,0 days 00:00:00.000000000,0.0,Wednesday,922293
2017-06-08,24900.0,0 days 06:55:00.000000000,7.0,Thursday,922293
2017-06-09,29580.0,0 days 08:13:00.000000000,8.0,Friday,922293
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,922293
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,922293
2017-06-12,23640.0,0 days 06:34:00.000000000,7.0,Monday,922293
2017-06-13,28920.0,0 days 08:02:00.000000000,8.0,Tuesday,922293
2017-06-14,0.0,0 days 00:00:00.000000000,0.0,Wednesday,922293
2017-06-15,19680.0,0 days 05:28:00.000000000,5.0,Thursday,922293
2017-06-16,22860.0,0 days 06:21:00.000000000,6.0,Friday,922293
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,922293
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,922293
2017-06-19,31860.0,0 days 08:51:00.000000000,9.0,Monday,922293
2017-06-20,21360.0,0 days 05:56:00.000000000,6.0,Tuesday,922293
2017-06-21,0.0,0 days 00:00:00.000000000,0.0,Wednesday,922293
2017-06-01,19440.0,0 days 05:24:00.000000000,5.0,Thursday,258810
2017-06-02,18960.0,0 days 05:16:00.000000000,5.0,Friday,258810
2017-06-03,0.0,0 days 00:00:00.000000000,0.0,Saturday,258810
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,258810
2017-06-05,12075.0,0 days 03:21:15.000000000,3.0,Monday,258810
2017-06-06,0.0,0 days 00:00:00.000000000,0.0,Tuesday,258810
2017-06-07,16320.0,0 days 04:32:00.000000000,5.0,Wednesday,258810
2017-06-08,17925.0,0 days 04:58:45.000000000,5.0,Thursday,258810
2017-06-09,15720.0,0 days 04:22:00.000000000,4.0,Friday,258810
2017-06-10,0.0,0 days 00:00:00.000000000,0.0,Saturday,258810
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,258810
2017-06-12,14205.0,0 days 03:56:45.000000000,4.0,Monday,258810
2017-06-13,0.0,0 days 00:00:00.000000000,0.0,Tuesday,258810
2017-06-14,15720.0,0 days 04:22:00.000000000,4.0,Wednesday,258810
2017-06-15,8640.0,0 days 02:24:00.000000000,2.0,Thursday,258810
2017-06-16,10125.0,0 days 02:48:45.000000000,3.0,Friday,258810
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,258810
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,258810
2017-06-19,9285.0,0 days 02:34:45.000000000,3.0,Monday,258810
2017-06-20,0.0,0 days 00:00:00.000000000,0.0,Tuesday,258810
2017-06-21,240.0,0 days 00:04:00.000000000,0.0,Wednesday,258810
2017-06-01,13980.0,0 days 03:53:00.000000000,4.0,Thursday,579117
2017-06-02,5040.0,0 days 01:24:00.000000000,1.0,Friday,579117
2017-06-03,32580.0,0 days 09:03:00.000000000,9.0,Saturday,579117
2017-06-04,0.0,0 days 00:00:00.000000000,0.0,Sunday,579117
2017-06-05,12900.0,0 days 03:35:00.000000000,4.0,Monday,579117
2017-06-06,5685.0,0 days 01:34:45.000000000,2.0,Tuesday,579117
2017-06-07,15105.0,0 days 04:11:45.000000000,4.0,Wednesday,579117
2017-06-08,6960.0,0 days 01:56:00.000000000,2.0,Thursday,579117
2017-06-09,9840.0,0 days 02:44:00.000000000,3.0,Friday,579117
2017-06-10,32445.0,0 days 09:00:45.000000000,9.0,Saturday,579117
2017-06-11,0.0,0 days 00:00:00.000000000,0.0,Sunday,579117
2017-06-12,15480.0,0 days 04:18:00.000000000,4.0,Monday,579117
2017-06-13,0.0,0 days 00:00:00.000000000,0.0,Tuesday,579117
2017-06-14,14025.0,0 days 03:53:45.000000000,4.0,Wednesday,579117
2017-06-15,16185.0,0 days 04:29:45.000000000,4.0,Thursday,579117
2017-06-16,11265.0,0 days 03:07:45.000000000,3.0,Friday,579117
2017-06-17,0.0,0 days 00:00:00.000000000,0.0,Saturday,579117
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,579117
2017-06-19,12600.0,0 days 03:30:00.000000000,4.0,Monday,579117
2017-06-20,8580.0,0 days 02:23:00.000000000,2.0,Tuesday,579117
2017-06-21,5700.0,0 days 01:35:00.000000000,2.0,Wednesday,579117
2017-06-01,31920.0,0 days 08:52:00.000000000,9.0,Thursday,718868
2017-06-02,30180.0,0 days 08:23:00.000000000,8.0,Friday,718868
2017-06-03,29445.0,0 days 08:10:45.000000000,8.0,Saturday,718868
2017-06-04,33645.0,0 days 09:20:45.000000000,9.0,Sunday,718868
2017-06-05,23340.0,0 days 06:29:00.000000000,6.0,Monday,718868
2017-06-06,40080.0,0 days 11:08:00.000000000,11.0,Tuesday,718868
2017-06-07,37920.0,0 days 10:32:00.000000000,11.0,Wednesday,718868
2017-06-08,35040.0,0 days 09:44:00.000000000,10.0,Thursday,718868
2017-06-09,24720.0,0 days 06:52:00.000000000,7.0,Friday,718868
2017-06-10,35205.0,0 days 09:46:45.000000000,10.0,Saturday,718868
2017-06-11,26805.0,0 days 07:26:45.000000000,7.0,Sunday,718868
2017-06-12,30300.0,0 days 08:25:00.000000000,8.0,Monday,718868
2017-06-13,25680.0,0 days 07:08:00.000000000,7.0,Tuesday,718868
2017-06-14,26460.0,0 days 07:21:00.000000000,7.0,Wednesday,718868
2017-06-15,0.0,0 days 00:00:00.000000000,0.0,Thursday,718868
2017-06-16,32580.0,0 days 09:03:00.000000000,9.0,Friday,718868
2017-06-17,34080.0,0 days 09:28:00.000000000,9.0,Saturday,718868
2017-06-18,0.0,0 days 00:00:00.000000000,0.0,Sunday,718868
2017-06-19,32340.0,0 days 08:59:00.000000000,9.0,Monday,718868
2017-06-20,27660.0,0 days 07:41:00.000000000,8.0,Tuesday,718868
